reliability_status,pass_probability_pct,avg_margin_cw,tim_id,mpn,type,heatsink_model,heatsink_r_th,calculated_tim_r_cw,threshold_limit_cw,max_t_case_99,cost_per_app,k_wmk,thickness_mm,manufacturer,description
PASS,100.0,0.4938,TP-0237,62-04-0909-A579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3314,0.8252,90.09,48.16,3.0,1.02,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.6082,TP-0238,TG-A4500-310-310-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.217,0.8252,85.43,26.2,4.5,1.0,t-Global Technology,Thermal Pad Purple 310.00mm x 310.00mm Square Tacky - Both Sides
PASS,100.0,0.4252,TP-0239,5519 210 MM X 155 MM X 2.0 MM,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3999,0.8252,92.92,78.16,4.9,2.01,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - Both Sides
PASS,100.0,0.6595,TP-0240,A10538-17,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1657,0.8252,83.37,48.86,3.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.5909,TP-0241,TG-A1250-100-100-3.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2342,0.8252,86.16,258.03,12.5,3.0,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square
PASS,100.0,0.7257,TP-0242,GPHC5.0-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0995,0.8252,80.66,32.86,5.0,0.51,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.5287,TP-0243,A17690-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2964,0.8252,88.71,53.1,5.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.4121,TP-0244,A12619-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4131,0.8252,93.45,54.66,3.0,1.27,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.708,TP-0245,TG-A1250-150-150-1.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1172,0.8252,81.39,129.2,12.5,1.5,t-Global Technology,Thermal Pad Green 150.00mm x 150.00mm Square
PASS,100.0,0.4075,TP-0246,5549S 210 MM X 155MM X 1.5MM,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4176,0.8252,93.58,89.69,3.5,1.5,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - One Side
FAIL,51.49,0.0002,TP-0247,A16104-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.8249,0.8252,110.28,55.94,3.0,2.54,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.4775,TP-0248,A17653-07,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3476,0.8252,90.75,56.36,5.0,1.78,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7439,TP-0249,PLX-1-12-76X127-58,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0813,0.8252,79.91,310.93,12.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 12 W/mK, 76x127mm, Grey"
PASS,100.0,0.7033,TP-0250,PLF-1-8-76X127-70,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1218,0.8252,81.57,311.81,8.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 8 W/mK, 76.2x127mm, Grey"
PASS,100.0,0.6831,TP-0251,TGP7000ULM-0.040-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.142,0.8252,82.4,74.44,7.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.040"" Thickness, TGP7000ULM, IDH 2261480"
PASS,100.0,0.798,TP-0252,TG-A1780-125-125-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0271,0.8252,77.71,198.9,18.0,0.5,t-Global Technology,Thermal Pad Gray 125.00mm x 125.00mm Square
PASS,100.0,0.7861,TP-0253,TG-A1250-250-250-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.039,0.8252,78.2,49.93,12.5,0.5,t-Global Technology,Thermal Pad Green 250.00mm x 250.00mm Square
PASS,100.0,0.3315,TP-0254,A12620-34,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4936,0.8252,96.71,59.93,3.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.6592,TP-0255,A17883-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.166,0.8252,83.36,61.12,6.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Teal 228.60mm x 228.60mm Square
PASS,100.0,0.7541,TP-0256,TGP7000ULM-0.020-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.071,0.8252,79.5,81.03,7.0,0.51,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.020"" Thickness, TGP7000ULM, IDH 2563017"
PASS,100.0,0.69,TP-0257,TG-A1450-100-100-2.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1352,0.8252,82.12,335.9,14.5,2.01,t-Global Technology,Thermal Pad Red 100.00mm x 100.00mm Square
PASS,100.0,0.5289,TP-0258,GPHC5.0-0.060-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2962,0.8252,88.67,42.47,5.0,1.52,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.6677,TP-0259,TG-A6200-310-310-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1574,0.8252,83.01,36.84,6.2,1.0,t-Global Technology,Thermal Pad Blue 310.00mm x 310.00mm Square Tacky - Both Sides
PASS,100.0,0.7277,TP-0260,A18213-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0975,0.8252,80.6,68.55,10.0,1.0,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,0.8096,TP-0261,A18171-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0156,0.8252,77.25,17.39,7.5,0.12,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.3316,TP-0262,61-06-0909-G579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4935,0.8252,96.75,70.94,3.0,1.52,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,0.7992,TP-0263,A18171-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.026,0.8252,77.67,17.99,7.5,0.2,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.6685,TP-0264,TG-A1250-150-150-2.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1567,0.8252,83.02,168.82,12.5,2.01,t-Global Technology,Thermal Pad Green 150.00mm x 150.00mm Square
PASS,100.0,0.6301,TP-0265,PLX-1-5-210X310-40,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1951,0.8252,84.55,58.8,5.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 210x310mm, Grey"
PASS,100.0,0.5782,TP-0266,61-06-1015-PAD60,Thermal Pad,ModuleLED_Micro_8560,1.5,0.247,0.8252,86.66,40.12,6.0,1.52,Parker Chomerics,Thermal Pad Green 381.00mm x 254.00mm Rectangular
PASS,100.0,0.6089,TP-0267,COH-4000LVC-400-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2163,0.8252,85.43,24.51,2.3,0.51,Taica North America Corporation,Thermal Pad Gray 400.00mm x 400.00mm Square Tacky - Both Sides
PASS,100.0,0.5782,TP-0268,A17883-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2469,0.8252,86.67,75.74,6.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Teal 228.60mm x 228.60mm Square
PASS,100.0,0.331,TP-0269,62-06-0909-A579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4942,0.8252,96.77,77.26,3.0,1.52,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.6441,TP-0270,A11809-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1811,0.8252,83.99,19.41,0.7,0.13,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7926,TP-0271,A18171-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0325,0.8252,77.94,19.59,7.5,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.4938,TP-0272,A10233-30,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3314,0.8252,90.12,81.29,3.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.2772,TP-0273,A17156-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.5479,0.8252,98.98,21.01,2.7,1.52,Laird Technologies - Thermal Materials,Thermal Pad Pink 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.1651,TP-0274,61-08-0909-G579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6601,0.8252,103.46,85.5,3.0,2.03,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,0.6595,TP-0275,TGP6000ULM-0.040-12-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1657,0.8252,83.35,54.22,6.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.040"" Thickness, TGP6000ULM, IDH 2195666"
PASS,100.0,0.7732,TP-0276,A18171-16,Thermal Pad,ModuleLED_Micro_8560,1.5,0.052,0.8252,78.73,21.48,7.5,0.4,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7054,TP-0277,61-04-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1197,0.8252,81.5,48.56,8.3,1.02,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
PASS,100.0,0.4949,TP-0278,61-08-1015-PAD60,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3303,0.8252,90.06,49.62,6.0,2.03,Parker Chomerics,Thermal Pad Green 381.00mm x 254.00mm Rectangular
FAIL,51.98,-0.0005,TP-0279,A12624-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.8257,0.8252,110.28,92.08,3.0,2.54,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6788,TP-0280,A18213-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1464,0.8252,82.58,91.8,10.0,1.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,0.6594,TP-0281,A12616-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1657,0.8252,83.37,23.67,3.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7143,TP-0282,A10832-09,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1108,0.8252,81.12,23.79,2.2,0.25,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.5778,TP-0283,A15896-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2474,0.8252,86.69,96.88,5.0,1.27,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7611,TP-0284,A15726-00,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0641,0.8252,79.22,24.32,3.8,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7916,TP-0285,TG-A1450-250-250-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0336,0.8252,77.98,82.36,14.5,0.5,t-Global Technology,Thermal Pad Red 250.00mm x 250.00mm Square
PASS,100.0,0.6136,TP-0286,TGP7000ULM-0.060-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2116,0.8252,85.24,125.02,7.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.060"" Thickness, TGP7000ULM, IDH 2474875"
PASS,100.0,0.6928,TP-0287,A17752-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1324,0.8252,82.01,98.92,7.5,1.02,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7091,TP-0288,61-10-0808-T500,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1161,0.8252,81.35,126.07,2.1,0.25,Parker Chomerics,Thermal Pad Green 203.20mm x 203.20mm Square
PASS,100.0,0.6466,TP-0289,61-06-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1785,0.8252,83.88,53.86,8.3,1.52,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
FAIL,51.07,-0.001,TP-0290,62-10-0909-A579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.8262,0.8252,110.25,101.5,3.0,2.54,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.7015,TP-0291,SPA2000-0.015-00-1012-NA,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1236,0.8252,81.65,68.87,3.0,0.38,Bergquist,Thermal Pad White 304.80mm x 254.00mm Rectangular
PASS,100.0,0.6925,TP-0292,A18444-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1326,0.8252,82.01,102.3,7.5,1.02,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square
FAIL,0.0,-0.2087,TP-0293,GPHC3.0-0.125-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,1.0338,0.8252,118.66,64.91,3.0,3.18,Bergquist,Thermal Pad Blue 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.7359,TP-0294,62-03-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0893,0.8252,80.25,57.11,8.3,0.76,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,0.4712,TP-0295,GPTGP7000ULM-0.100-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.354,0.8252,91.03,133.96,7.0,2.54,Bergquist,Thermal Pad Gray 203.20mm x 203.20mm Square Tacky - Both Sides
FAIL,51.55,0.0,TP-0296,61-10-0909-G579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.8251,0.8252,110.17,106.46,3.0,2.54,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,0.7054,TP-0297,62-04-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1197,0.8252,81.48,57.89,8.3,1.02,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,0.8003,TP-0298,TGP 40000SF-0.040-00-0606,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0248,0.8252,77.62,158978.32,40.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.040"" Thickness, Thermexit, IDH 2972782"
PASS,100.0,0.331,TP-0299,A10235-31,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4942,0.8252,96.72,111.51,3.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7422,TP-0300,TGP12000ULM-0.040-00-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0829,0.8252,79.99,142.53,12.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.040"" Thickness, TGP12000ULM"
PASS,100.0,0.7765,TP-0301,A18500-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0487,0.8252,78.59,31.82,5.0,0.25,Laird Technologies - Thermal Materials,Thermal Pad White 431.80mm x 431.80mm Rectangular
PASS,100.0,0.633,TP-0302,A18213-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1922,0.8252,84.44,114.73,10.2,2.01,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
FAIL,0.0,-0.209,TP-0303,GP3000S30-0.125-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,1.0341,0.8252,118.68,73.13,3.0,3.18,Bergquist,Thermal Pad Blue 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.6627,TP-0304,A17752-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1625,0.8252,83.22,115.75,7.5,1.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.3299,TP-0305,GPHC5.0-0.100-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4953,0.8252,96.78,73.31,5.0,2.54,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.5778,TP-0306,TGP6000ULM-0.060-12-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2473,0.8252,86.69,75.23,6.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.060"" Thickness, TGP6000ULM, IDH 2195667"
PASS,100.0,0.5422,TP-0307,TGP7000ULM-0.080-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2829,0.8252,88.11,152.13,7.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.080"" Thickness, TGP7000ULM, IDH 2474885"
PASS,100.0,0.8003,TP-0308,TGP40000SF-0.040-01-0606-NA,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0249,0.8252,77.62,174885.44,40.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.040"" Thickness, Thermexit"
PASS,100.0,0.6265,TP-0309,A17536-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1987,0.8252,84.7,31.26,5.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Pink 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.1824,TP-0310,A17690-13,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6428,0.8252,102.83,125.05,5.0,3.3,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.7818,TP-0311,TG-A1780-150-150-0.8,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0433,0.8252,78.37,297.55,17.8,0.79,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,0.6828,TP-0312,61-15-0808-1671,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1424,0.8252,82.42,163.25,2.6,0.38,Parker Chomerics,Thermal Pad White 203.20mm x 203.20mm Square
PASS,100.0,0.5777,TP-0313,A12617-25,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2475,0.8252,86.69,32.91,3.0,0.76,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7513,TP-0314,SuperThermal-B132-10-02-1500-1500,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0739,0.8252,79.63,306.64,13.2,1.0,Aavid,"Thermal Interface Products SuperThermal Pad, 13.2 W/mK Conductivity, 1mm Thick, 2-Side Adhesive, 150x150mm"
PASS,100.0,0.63,TP-0315,A17752-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1951,0.8252,84.54,132.45,7.5,1.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6828,TP-0316,62-15-0808-1671,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1424,0.8252,82.4,168.39,2.6,0.38,Parker Chomerics,Thermal Pad White 203.20mm x 203.20mm Square
PASS,100.0,0.7958,TP-0317,TG-A1660-250-250-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0294,0.8252,77.81,112.34,16.6,0.5,t-Global Technology,Thermal Pad Gray 250.00mm x 250.00mm Square
PASS,100.0,0.7881,TP-0318,TGP 40000SF-0.060-00-0606,Thermal Pad,ModuleLED_Micro_8560,1.5,0.037,0.8252,78.12,195875.18,40.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.060"" Thickness, Thermexit, IDH 2972780"
PASS,100.0,0.7015,TP-0319,TGP12000ULM-0.060-00-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1236,0.8252,81.64,175.62,12.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.060"" Thickness, TGP12000ULM"
PASS,100.0,0.1651,TP-0320,A10237-21,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6601,0.8252,103.51,142.96,3.0,2.03,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.5865,TP-0321,61-08-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2387,0.8252,86.33,78.1,8.3,2.03,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
PASS,100.0,0.7423,TP-0322,2722287,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0829,0.8252,79.98,186.02,12.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.040"" Thickness"
PASS,100.0,0.7881,TP-0323,TGP40000SF-0.060-01-0606-NA,Thermal Pad,ModuleLED_Micro_8560,1.5,0.037,0.8252,78.12,215470.9,40.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.060"" Thickness, Thermexit"
PASS,100.0,0.4716,TP-0324,GP7000ULM-0.100-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3535,0.8252,91.04,190.29,7.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, Silicone Thermal Interface, 7 W/m-K Thermal Conductivity, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.100"" Thickness, GAP PAD TGP 7000ULM Series, IDH 2474876"
PASS,100.0,0.5991,TP-0325,A10833-06,Thermal Pad,ModuleLED_Micro_8560,1.5,0.226,0.8252,85.82,38.32,2.2,0.51,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.6832,TP-0326,SP2000-0.020-00-1212,Thermal Pad,ModuleLED_Micro_8560,1.5,0.142,0.8252,82.38,87.36,3.5,0.51,Bergquist,Thermal Pad White 304.80mm x 304.80mm Square
PASS,100.0,0.7471,TP-0327,TG-A1250-310-310-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0781,0.8252,79.78,85.56,12.5,1.0,t-Global Technology,Thermal Pad Green 310.00mm x 310.00mm Square
PASS,100.0,0.7704,TP-0328,TG-A1780-150-150-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0547,0.8252,78.84,366.04,17.8,1.0,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,0.7258,TP-0329,TGP10000ULM-0.040-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0994,0.8252,80.67,200.96,10.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.040"" Thickness, TGP10000ULM, IDH 2591008"
PASS,100.0,0.7757,TP-0330,TGP 40000SF-0.080-00-0606,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0494,0.8252,78.62,232994.75,40.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.080"" Thickness, Thermexit, IDH 2972781"
PASS,100.0,0.5643,TP-0331,A17752-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2609,0.8252,87.21,165.49,7.5,2.01,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6602,TP-0332,TGP12000ULM-0.080-00-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1649,0.8252,83.34,213.63,12.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.080"" Thickness, TGP12000ULM"
PASS,100.0,0.7757,TP-0333,TGP40000SF-0.080-01-0606-NA,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0495,0.8252,78.62,253603.4,40.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.080"" Thickness, Thermexit"
PASS,100.0,0.5864,TP-0334,62-08-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2387,0.8252,86.34,94.84,8.3,2.03,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,0.5815,TP-0335,A18213-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2437,0.8252,86.54,179.49,10.0,2.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,0.7017,TP-0336,2722288,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1235,0.8252,81.64,228.07,12.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.060"" Thickness"
PASS,100.0,0.3829,TP-0337,TGP7000ULM-0.125-02-0808,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4422,0.8252,94.69,233.28,7.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.125"" Thickness, TGP7000ULM, IDH 2474886"
PASS,100.0,0.4936,TP-0338,GP3004SF-0.040-01-0918,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3315,0.8252,90.11,98.35,3.0,1.02,Bergquist,Thermal Pad Gray 457.20mm x 228.60mm Rectangular Tacky - One Side
