reliability_status,pass_probability_pct,avg_margin_cw,tim_id,mpn,type,heatsink_model,heatsink_r_th,calculated_tim_r_cw,threshold_limit_cw,max_t_case_99,cost_per_app,k_wmk,thickness_mm,manufacturer,description
PASS,100.0,0.7936,TP-0237,62-04-0909-A579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3315,1.1252,79.8,48.16,3.0,1.02,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.9084,TP-0238,TG-A4500-310-310-1.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2168,1.1252,75.1,26.2,4.5,1.0,t-Global Technology,Thermal Pad Purple 310.00mm x 310.00mm Square Tacky - Both Sides
PASS,100.0,0.7256,TP-0239,5519 210 MM X 155 MM X 2.0 MM,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3996,1.1252,82.59,78.16,4.9,2.01,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - Both Sides
PASS,100.0,0.9595,TP-0240,A10538-17,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1656,1.1252,73.03,48.86,3.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.891,TP-0241,TG-A1250-100-100-3.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2341,1.1252,75.82,258.03,12.5,3.0,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square
PASS,100.0,1.0257,TP-0242,GPHC5.0-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0994,1.1252,70.34,32.86,5.0,0.51,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.8292,TP-0243,A17690-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2959,1.1252,78.35,53.1,5.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.7124,TP-0244,A12619-01,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4127,1.1252,83.1,54.66,3.0,1.27,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,1.0081,TP-0245,TG-A1250-150-150-1.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1171,1.1252,71.05,129.2,12.5,1.5,t-Global Technology,Thermal Pad Green 150.00mm x 150.00mm Square
PASS,100.0,0.7074,TP-0246,5549S 210 MM X 155MM X 1.5MM,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4178,1.1252,83.3,89.69,3.5,1.5,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - One Side
PASS,100.0,0.2993,TP-0247,A16104-10,Thermal Pad,ModuleLED_Micro_8680,1.2,0.8259,1.1252,99.9,55.94,3.0,2.54,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7782,TP-0248,A17653-07,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3469,1.1252,80.44,56.36,5.0,1.78,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,1.0438,TP-0249,PLX-1-12-76X127-58,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0814,1.1252,69.59,310.93,12.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 12 W/mK, 76x127mm, Grey"
PASS,100.0,1.0034,TP-0250,PLF-1-8-76X127-70,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1218,1.1252,71.26,311.81,8.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 8 W/mK, 76.2x127mm, Grey"
PASS,100.0,0.9832,TP-0251,TGP7000ULM-0.040-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.142,1.1252,72.09,74.44,7.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.040"" Thickness, TGP7000ULM, IDH 2261480"
PASS,100.0,1.0981,TP-0252,TG-A1780-125-125-0.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0271,1.1252,67.39,198.9,18.0,0.5,t-Global Technology,Thermal Pad Gray 125.00mm x 125.00mm Square
PASS,100.0,1.0861,TP-0253,TG-A1250-250-250-0.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.039,1.1252,67.88,49.93,12.5,0.5,t-Global Technology,Thermal Pad Green 250.00mm x 250.00mm Square
PASS,100.0,0.6311,TP-0254,A12620-34,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4941,1.1252,86.45,59.93,3.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.9592,TP-0255,A17883-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.166,1.1252,73.04,61.12,6.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Teal 228.60mm x 228.60mm Square
PASS,100.0,1.0543,TP-0256,TGP7000ULM-0.020-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0709,1.1252,69.17,81.03,7.0,0.51,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.020"" Thickness, TGP7000ULM, IDH 2563017"
PASS,100.0,0.9899,TP-0257,TG-A1450-100-100-2.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1352,1.1252,71.78,335.9,14.5,2.01,t-Global Technology,Thermal Pad Red 100.00mm x 100.00mm Square
PASS,100.0,0.8288,TP-0258,GPHC5.0-0.060-02-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2964,1.1252,78.33,42.47,5.0,1.52,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.9681,TP-0259,TG-A6200-310-310-1.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1571,1.1252,72.68,36.84,6.2,1.0,t-Global Technology,Thermal Pad Blue 310.00mm x 310.00mm Square Tacky - Both Sides
PASS,100.0,1.0277,TP-0260,A18213-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0975,1.1252,70.26,68.55,10.0,1.0,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,1.1096,TP-0261,A18171-05,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0156,1.1252,66.92,17.39,7.5,0.12,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.6309,TP-0262,61-06-0909-G579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4942,1.1252,86.41,70.94,3.0,1.52,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,1.0992,TP-0263,A18171-08,Thermal Pad,ModuleLED_Micro_8680,1.2,0.026,1.1252,67.35,17.99,7.5,0.2,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.9684,TP-0264,TG-A1250-150-150-2.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1567,1.1252,72.68,168.82,12.5,2.01,t-Global Technology,Thermal Pad Green 150.00mm x 150.00mm Square
PASS,100.0,0.9301,TP-0265,PLX-1-5-210X310-40,Thermal Pad,ModuleLED_Micro_8680,1.2,0.195,1.1252,74.23,58.8,5.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 210x310mm, Grey"
PASS,100.0,0.8781,TP-0266,61-06-1015-PAD60,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2471,1.1252,76.34,40.12,6.0,1.52,Parker Chomerics,Thermal Pad Green 381.00mm x 254.00mm Rectangular
PASS,100.0,0.9093,TP-0267,COH-4000LVC-400-05,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2158,1.1252,75.09,24.51,2.3,0.51,Taica North America Corporation,Thermal Pad Gray 400.00mm x 400.00mm Square Tacky - Both Sides
PASS,100.0,0.8784,TP-0268,A17883-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2467,1.1252,76.36,75.74,6.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad Teal 228.60mm x 228.60mm Square
PASS,100.0,0.6312,TP-0269,62-06-0909-A579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.494,1.1252,86.44,77.26,3.0,1.52,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.9441,TP-0270,A11809-02,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1811,1.1252,73.66,19.41,0.7,0.13,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,1.0927,TP-0271,A18171-10,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0325,1.1252,67.61,19.59,7.5,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.7941,TP-0272,A10233-30,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3311,1.1252,79.81,81.29,3.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.5766,TP-0273,A17156-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.5486,1.1252,88.66,21.01,2.7,1.52,Laird Technologies - Thermal Materials,Thermal Pad Pink 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.4663,TP-0274,61-08-0909-G579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.6589,1.1252,93.1,85.5,3.0,2.03,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,0.9594,TP-0275,TGP6000ULM-0.040-12-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1657,1.1252,73.02,54.22,6.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.040"" Thickness, TGP6000ULM, IDH 2195666"
PASS,100.0,1.0732,TP-0276,A18171-16,Thermal Pad,ModuleLED_Micro_8680,1.2,0.052,1.1252,68.41,21.48,7.5,0.4,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,1.0055,TP-0277,61-04-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1197,1.1252,71.17,48.56,8.3,1.02,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
PASS,100.0,0.7954,TP-0278,61-08-1015-PAD60,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3298,1.1252,79.74,49.62,6.0,2.03,Parker Chomerics,Thermal Pad Green 381.00mm x 254.00mm Rectangular
PASS,100.0,0.2989,TP-0279,A12624-01,Thermal Pad,ModuleLED_Micro_8680,1.2,0.8263,1.1252,99.89,92.08,3.0,2.54,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.979,TP-0280,A18213-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1461,1.1252,72.24,91.8,10.0,1.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,0.9594,TP-0281,A12616-08,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1658,1.1252,73.04,23.67,3.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,1.0141,TP-0282,A10832-09,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1111,1.1252,70.79,23.79,2.2,0.25,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.8775,TP-0283,A15896-05,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2476,1.1252,76.37,96.88,5.0,1.27,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,1.061,TP-0284,A15726-00,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0641,1.1252,68.9,24.32,3.8,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,1.0915,TP-0285,TG-A1450-250-250-0.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0336,1.1252,67.66,82.36,14.5,0.5,t-Global Technology,Thermal Pad Red 250.00mm x 250.00mm Square
PASS,100.0,0.9135,TP-0286,TGP7000ULM-0.060-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2116,1.1252,74.91,125.02,7.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.060"" Thickness, TGP7000ULM, IDH 2474875"
PASS,100.0,0.9925,TP-0287,A17752-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1326,1.1252,71.69,98.92,7.5,1.02,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,1.0091,TP-0288,61-10-0808-T500,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1161,1.1252,71.0,126.07,2.1,0.25,Parker Chomerics,Thermal Pad Green 203.20mm x 203.20mm Square
PASS,100.0,0.9468,TP-0289,61-06-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1783,1.1252,73.54,53.86,8.3,1.52,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
PASS,100.0,0.3004,TP-0290,62-10-0909-A579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.8248,1.1252,99.91,101.5,3.0,2.54,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,1.0017,TP-0291,SPA2000-0.015-00-1012-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1235,1.1252,71.31,68.87,3.0,0.38,Bergquist,Thermal Pad White 304.80mm x 254.00mm Rectangular
PASS,100.0,0.9923,TP-0292,A18444-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1328,1.1252,71.68,102.3,7.5,1.02,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square
FAIL,84.7,0.0922,TP-0293,GPHC3.0-0.125-02-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,1.033,1.1252,108.29,64.91,3.0,3.18,Bergquist,Thermal Pad Blue 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,1.0359,TP-0294,62-03-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0893,1.1252,69.92,57.11,8.3,0.76,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,0.771,TP-0295,GPTGP7000ULM-0.100-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3541,1.1252,80.69,133.96,7.0,2.54,Bergquist,Thermal Pad Gray 203.20mm x 203.20mm Square Tacky - Both Sides
PASS,100.0,0.2986,TP-0296,61-10-0909-G579,Thermal Pad,ModuleLED_Micro_8680,1.2,0.8265,1.1252,99.88,106.46,3.0,2.54,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,1.0055,TP-0297,62-04-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1197,1.1252,71.16,57.89,8.3,1.02,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,1.1003,TP-0298,TGP 40000SF-0.040-00-0606,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0249,1.1252,67.3,158978.32,40.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.040"" Thickness, Thermexit, IDH 2972782"
PASS,100.0,0.6311,TP-0299,A10235-31,Thermal Pad,ModuleLED_Micro_8680,1.2,0.494,1.1252,86.41,111.51,3.0,1.52,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,1.0422,TP-0300,TGP12000ULM-0.040-00-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0829,1.1252,69.66,142.53,12.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.040"" Thickness, TGP12000ULM"
PASS,100.0,1.0764,TP-0301,A18500-01,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0487,1.1252,68.27,31.82,5.0,0.25,Laird Technologies - Thermal Materials,Thermal Pad White 431.80mm x 431.80mm Rectangular
PASS,100.0,0.9331,TP-0302,A18213-08,Thermal Pad,ModuleLED_Micro_8680,1.2,0.192,1.1252,74.1,114.73,10.2,2.01,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
FAIL,84.53,0.0924,TP-0303,GP3000S30-0.125-02-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,1.0328,1.1252,108.39,73.13,3.0,3.18,Bergquist,Thermal Pad Blue 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.9623,TP-0304,A17752-05,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1629,1.1252,72.9,115.75,7.5,1.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6309,TP-0305,GPHC5.0-0.100-02-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4943,1.1252,86.44,73.31,5.0,2.54,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.8785,TP-0306,TGP6000ULM-0.060-12-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2467,1.1252,76.35,75.23,6.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.060"" Thickness, TGP6000ULM, IDH 2195667"
PASS,100.0,0.8427,TP-0307,TGP7000ULM-0.080-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2824,1.1252,77.81,152.13,7.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.080"" Thickness, TGP7000ULM, IDH 2474885"
PASS,100.0,1.1003,TP-0308,TGP40000SF-0.040-01-0606-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0249,1.1252,67.3,174885.44,40.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.040"" Thickness, Thermexit"
PASS,100.0,0.9263,TP-0309,A17536-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1989,1.1252,74.37,31.26,5.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Pink 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.4821,TP-0310,A17690-13,Thermal Pad,ModuleLED_Micro_8680,1.2,0.6431,1.1252,92.48,125.05,5.0,3.3,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,1.0819,TP-0311,TG-A1780-150-150-0.8,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0433,1.1252,68.05,297.55,17.8,0.79,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,0.9828,TP-0312,61-15-0808-1671,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1423,1.1252,72.09,163.25,2.6,0.38,Parker Chomerics,Thermal Pad White 203.20mm x 203.20mm Square
PASS,100.0,0.878,TP-0313,A12617-25,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2471,1.1252,76.35,32.91,3.0,0.76,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,1.0513,TP-0314,SuperThermal-B132-10-02-1500-1500,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0739,1.1252,69.29,306.64,13.2,1.0,Aavid,"Thermal Interface Products SuperThermal Pad, 13.2 W/mK Conductivity, 1mm Thick, 2-Side Adhesive, 150x150mm"
PASS,100.0,0.9304,TP-0315,A17752-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1947,1.1252,74.22,132.45,7.5,1.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.9826,TP-0316,62-15-0808-1671,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1425,1.1252,72.11,168.39,2.6,0.38,Parker Chomerics,Thermal Pad White 203.20mm x 203.20mm Square
PASS,100.0,1.0958,TP-0317,TG-A1660-250-250-0.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0294,1.1252,67.49,112.34,16.6,0.5,t-Global Technology,Thermal Pad Gray 250.00mm x 250.00mm Square
PASS,100.0,1.0881,TP-0318,TGP 40000SF-0.060-00-0606,Thermal Pad,ModuleLED_Micro_8680,1.2,0.037,1.1252,67.8,195875.18,40.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.060"" Thickness, Thermexit, IDH 2972780"
PASS,100.0,1.0016,TP-0319,TGP12000ULM-0.060-00-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1235,1.1252,71.31,175.62,12.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.060"" Thickness, TGP12000ULM"
PASS,100.0,0.4667,TP-0320,A10237-21,Thermal Pad,ModuleLED_Micro_8680,1.2,0.6584,1.1252,93.15,142.96,3.0,2.03,Laird Technologies - Thermal Materials,Thermal Pad White 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.8865,TP-0321,61-08-1015-PAD80G,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2387,1.1252,76.0,78.1,8.3,2.03,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular
PASS,100.0,1.0423,TP-0322,2722287,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0829,1.1252,69.67,186.02,12.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.040"" Thickness"
PASS,100.0,1.0881,TP-0323,TGP40000SF-0.060-01-0606-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0371,1.1252,67.8,215470.9,40.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.060"" Thickness, Thermexit"
PASS,100.0,0.7712,TP-0324,GP7000ULM-0.100-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3539,1.1252,80.7,190.29,7.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, Silicone Thermal Interface, 7 W/m-K Thermal Conductivity, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.100"" Thickness, GAP PAD TGP 7000ULM Series, IDH 2474876"
PASS,100.0,0.8994,TP-0325,A10833-06,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2257,1.1252,75.48,38.32,2.2,0.51,Laird Technologies - Thermal Materials,Thermal Pad Yellow 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.983,TP-0326,SP2000-0.020-00-1212,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1422,1.1252,72.07,87.36,3.5,0.51,Bergquist,Thermal Pad White 304.80mm x 304.80mm Square
PASS,100.0,1.0472,TP-0327,TG-A1250-310-310-1.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.078,1.1252,69.46,85.56,12.5,1.0,t-Global Technology,Thermal Pad Green 310.00mm x 310.00mm Square
PASS,100.0,1.0703,TP-0328,TG-A1780-150-150-1.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0548,1.1252,68.52,366.04,17.8,1.0,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,1.0258,TP-0329,TGP10000ULM-0.040-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0994,1.1252,70.33,200.96,10.0,1.02,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.040"" Thickness, TGP10000ULM, IDH 2591008"
PASS,100.0,1.0756,TP-0330,TGP 40000SF-0.080-00-0606,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0495,1.1252,68.3,232994.75,40.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.080"" Thickness, Thermexit, IDH 2972781"
PASS,100.0,0.8635,TP-0331,A17752-08,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2617,1.1252,76.96,165.49,7.5,2.01,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.9601,TP-0332,TGP12000ULM-0.080-00-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1651,1.1252,73.0,213.63,12.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.080"" Thickness, TGP12000ULM"
PASS,100.0,1.0758,TP-0333,TGP40000SF-0.080-01-0606-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0494,1.1252,68.31,253603.4,40.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.080"" Thickness, Thermexit"
PASS,100.0,0.8864,TP-0334,62-08-1015-PAD80A,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2387,1.1252,75.99,94.84,8.3,2.03,Parker Chomerics,Thermal Pad Dark Gray 381.00mm x 254.00mm Rectangular Adhesive - One Side
PASS,100.0,0.8813,TP-0335,A18213-10,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2439,1.1252,76.18,179.49,10.0,2.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,1.0017,TP-0336,2722288,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1234,1.1252,71.32,228.07,12.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.060"" Thickness"
PASS,100.0,0.6818,TP-0337,TGP7000ULM-0.125-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4433,1.1252,84.35,233.28,7.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, 7W/m-K, 8"" x 8"" Sheet, 0.125"" Thickness, TGP7000ULM, IDH 2474886"
PASS,100.0,0.7942,TP-0338,GP3004SF-0.040-01-0918,Thermal Pad,ModuleLED_Micro_8680,1.2,0.331,1.1252,79.83,98.35,3.0,1.02,Bergquist,Thermal Pad Gray 457.20mm x 228.60mm Rectangular Tacky - One Side
