tim_id,mpn,type,cost_per_app,k_wmk,heatsink_model,threshold_limit_cw,calculated_tim_r_cw,reliability_status,pass_probability_pct,avg_margin_cw,max_t_case_99,manufacturer,description,thickness_mm,log_cost,cluster_id,recommendation_group
GR-0255,TG-N8000-30CC,Grease,11.91,8.0,ModuleLED_Micro_8680,1.1252,0.0137,PASS,100.0,1.1115,66.95,t-Global Technology,Thermal Non-Silicone Putty 30cc Syringe,,2.558002204858551,0.0,🏆 Best Value
GR-0258,N-PUTTY2-100-KIT,Grease,9.15,5.0,ModuleLED_Micro_8680,1.1252,0.0219,PASS,100.0,1.1032,67.35,"Shiu Li Technology Co., Ltd.",Thermal Non-Silicone Putty 100 gram Cartridge,,2.3174737054877963,0.0,🏆 Best Value
GR-0261,TC2-50G,Grease,18.81,4.3,ModuleLED_Micro_8680,1.1252,0.0255,PASS,100.0,1.0996,67.52,Chip Quik Inc.,Thermal Silicone Compound 50 gram Jar,,2.9861868607104594,0.0,🏆 Best Value
GR-0263,8618-85ML,Grease,4.44,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,MG Chemicals,Thermal Non-Silicone Grease 85 ml Syringe,,1.6937790608678513,0.0,🏆 Best Value
GR-0265,EPDM20-135-KIT,Grease,7.61,2.2,ModuleLED_Micro_8680,1.1252,0.0498,PASS,100.0,1.0753,68.71,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 50 ml Cartridges",,2.1529243184396396,0.0,🏆 Best Value
GR-0266,GCS-NSP75 - 50ML,Grease,7.67,7.5,ModuleLED_Micro_8680,1.1252,0.0146,PASS,100.0,1.1106,67.0,European Thermodynamics Ltd,Thermal Non-Silicone Putty 50 ml Syringe,,2.1598687907924505,0.0,🏆 Best Value
GR-0270,G3380D-100-KIT,Grease,9.69,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,"Shiu Li Technology Co., Ltd.",Thermal Silicone Grease 100 gram Cartridge,,2.3693087250369538,0.0,🏆 Best Value
GR-0271,2292097,Grease,8.0,3.5,ModuleLED_Micro_8680,1.1252,0.0313,PASS,100.0,1.0938,67.8,Bergquist,"Thermal Silicone Compound, 2 Part 50cc Cartridge",,2.1972245773362196,0.0,🏆 Best Value
GR-0275,PK404DM-150-KIT,Grease,6.76,3.6,ModuleLED_Micro_8680,1.1252,0.0305,PASS,100.0,1.0947,67.77,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 150 gram Cartridge",,2.048982334195127,0.0,🏆 Best Value
GR-0276,S-PUTTY5-100,Grease,13.64,10.0,ModuleLED_Micro_8680,1.1252,0.0109,PASS,100.0,1.1142,66.82,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 30cc Tube,,2.6837575085331657,0.0,🏆 Best Value
GR-0277,G3380NC-100-KIT,Grease,10.31,4.5,ModuleLED_Micro_8680,1.1252,0.0243,PASS,100.0,1.1008,67.47,"Shiu Li Technology Co., Ltd.",Thermal Non-Silicone Grease 100 gram Cartridge,,2.425687290128029,0.0,🏆 Best Value
GR-0280,D2000-140,Grease,7.52,2.0,ModuleLED_Micro_8680,1.1252,0.0549,PASS,100.0,1.0703,68.95,"Shiu Li Technology Co., Ltd.","Thermal Silicone Grease, 2 Part 140 gram Cartridge",,2.1424163408412245,0.0,🏆 Best Value
GR-0281,SH-PUTTY3-100-KIT,Grease,10.68,8.0,ModuleLED_Micro_8680,1.1252,0.0137,PASS,100.0,1.1115,66.95,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 100 gram Cartridge,,2.457877977400081,0.0,🏆 Best Value
GR-0285,2167388,Grease,8.81,3.5,ModuleLED_Micro_8680,1.1252,0.0314,PASS,100.0,1.0938,67.81,Bergquist,"Thermal Silicone Compound, 2 Part 50cc Cartridge",,2.2834022735772717,0.0,🏆 Best Value
GR-0286,A17262-01,Grease,8.82,6.4,ModuleLED_Micro_8680,1.1252,0.0171,PASS,100.0,1.1081,67.12,Laird Technologies - Thermal Materials,Thermal Silicone Gap Filler 50cc Cartridge,,2.2844211223663744,0.0,🏆 Best Value
GR-0292,TG-N8000-55CC,Grease,8.37,8.0,ModuleLED_Micro_8680,1.1252,0.0137,PASS,100.0,1.1115,66.95,t-Global Technology,Thermal Non-Silicone Putty 55cc Syringe,,2.2375130962503307,0.0,🏆 Best Value
GR-0294,PK605DM-160,Grease,7.52,5.0,ModuleLED_Micro_8680,1.1252,0.0219,PASS,100.0,1.1032,67.35,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 160 gram Cartridge",,2.1424163408412245,0.0,🏆 Best Value
GR-0295,2179547,Grease,9.68,3.5,ModuleLED_Micro_8680,1.1252,0.0313,PASS,100.0,1.0938,67.81,Bergquist,"Thermal Silicone Compound, 2 Part 50cc Cartridge",,2.3683728335320486,0.0,🏆 Best Value
GR-0296,EPDM30-135-KIT,Grease,9.74,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.06,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 50 ml Cartridges",,2.3739750890807185,0.0,🏆 Best Value
GR-0298,S-PUTTY5-100-KIT,Grease,16.28,10.0,ModuleLED_Micro_8680,1.1252,0.011,PASS,100.0,1.1142,66.82,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 30cc Tube,,2.8495497633759097,0.0,🏆 Best Value
GR-0299,A16872-03,Grease,2.74,2.3,ModuleLED_Micro_8680,1.1252,0.0476,PASS,100.0,1.0776,68.6,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 180cc Cartridge,,1.3190856114264407,0.0,🏆 Best Value
GR-0302,65-00-GREASE15-0160,Grease,3.13,1.5,ModuleLED_Micro_8680,1.1252,0.073,PASS,100.0,1.0522,69.82,Parker Chomerics,Thermal Silicone Grease 160cc Container,,1.4182774069729414,0.0,🏆 Best Value
GR-0311,TT3000-150,Grease,8.4,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,"Shiu Li Technology Co., Ltd.",Thermal Silicone Grease 150 gram Cartridge,,2.2407096892759584,0.0,🏆 Best Value
GR-0312,DP-100,Grease,17.06,6.5,ModuleLED_Micro_8680,1.1252,0.0169,PASS,100.0,1.1083,67.1,Taica,"Thermal Interface Products Thermal Conductive GEL, 6.5W/mK, 5.0kV/mm, 30ml Syringe, Lamda Gel DP",,2.8936995479888394,0.0,🏆 Best Value
GR-0313,LF3500-00-00-30CC,Grease,17.26,3.5,ModuleLED_Micro_8680,1.1252,0.0313,PASS,100.0,1.0938,67.8,Bergquist Company,"Thermal Interface Products 1-Part, Liquid Formable Material, 30CC Cartridge, 3.5 W/m-K, Liqui-Form",,2.9047128751668225,0.0,🏆 Best Value
GR-0315,127-12-10,Grease,1307.58,12.0,ModuleLED_Micro_8680,1.1252,0.0091,PASS,100.0,1.116,66.73,Wakefield Thermal Solutions,Thermal Non-Silicone Grease 1 gram Syringe,,7.17669785880975,1.0,✅ Standard
GR-0316,127-12-10,Grease,52.3,12.0,ModuleLED_Micro_8680,1.1252,0.0092,PASS,100.0,1.116,66.73,Wakefield Thermal,"Thermal Interface Products Thermal Grease, Extreme Performance, Non-Silicone, 12 W/m-K, 10cc Syringe",,3.975936331171799,1.0,✅ Standard
GR-0317,65-00-GREASE30-0160,Grease,3.29,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.05,Parker Chomerics,Thermal Silicone Grease 160cc Container,,1.4562867329399256,0.0,🏆 Best Value
GR-0318,127-20-10,Grease,1362.89,20.0,ModuleLED_Micro_8680,1.1252,0.0055,PASS,100.0,1.1197,66.55,Wakefield Thermal Solutions,Thermal Non-Silicone Grease 1 gram Syringe,,7.2180961899901215,1.0,✅ Standard
GR-0319,127-20-10,Grease,54.52,20.0,ModuleLED_Micro_8680,1.1252,0.0055,PASS,100.0,1.1197,66.55,Wakefield Thermal,"Thermal Interface Products Thermal Grease, Extreme Performance, Non-Silicone, 20 W/m-K, 10cc Syringe",,4.016743316198549,1.0,✅ Standard
GR-0321,65-00-GREASE50-0160,Grease,3.45,5.0,ModuleLED_Micro_8680,1.1252,0.0219,PASS,100.0,1.1032,67.35,Parker Chomerics,Thermal Silicone Grease 160cc Container,,1.4929040961781488,0.0,🏆 Best Value
GR-0322,A14855-02,Grease,1.38,1.2,ModuleLED_Micro_8680,1.1252,0.0911,PASS,100.0,1.034,70.72,Laird Technologies,Thermal Interface Products Tgrease 1500 1kg 1.2 W/mK,,0.8671004876833833,0.0,🏆 Best Value
GR-0324,A18560-09,Grease,18.48,9.1,ModuleLED_Micro_8680,1.1252,0.0121,PASS,100.0,1.1131,66.87,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 30cc Cartridge,,2.969388298214389,0.0,🏆 Best Value
GR-0325,A18835-02,Grease,2.79,5.4,ModuleLED_Micro_8680,1.1252,0.0204,PASS,100.0,1.1048,67.27,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 200cc Cartridge,,1.332366019094335,0.0,🏆 Best Value
GR-0326,D2000-140-KIT,Grease,10.02,2.0,ModuleLED_Micro_8680,1.1252,0.0551,PASS,100.0,1.0701,68.95,"Shiu Li Technology Co., Ltd.","Thermal Silicone Grease, 2 Part 140 gram Cartridge",,2.3997118037247684,0.0,🏆 Best Value
GR-0331,65-00-GREASE70-0160,Grease,3.55,7.0,ModuleLED_Micro_8680,1.1252,0.0156,PASS,100.0,1.1095,67.05,Parker Chomerics,Thermal Silicone Grease 160cc Container,,1.5151272329628591,0.0,🏆 Best Value
GR-0334,A10548-5,Grease,5.92,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.06,Laird Technologies - Thermal Materials,Thermal Silicone Putty 100cc Jar,,1.9344157696295783,0.0,🏆 Best Value
GR-0336,TLF6000HG-00-00-150CC,Grease,3.35,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,Bergquist Company,"Thermal Interface Products Conductive, 1-Part, Liquid Formable, 180ml Cartridge, 6 W/m-K, Liqui-Form",,1.4701758451005928,0.0,🏆 Best Value
GR-0337,65-01-GEL37-0180,Grease,3.37,3.7,ModuleLED_Micro_8680,1.1252,0.0297,PASS,100.0,1.0955,67.72,Parker Chomerics,Thermal Silicone Gel 180cc Syringe,,1.4747630091074988,0.0,🏆 Best Value
GR-0338,TGF3000SF-00-1500-200CC,Grease,3.03,3.0,ModuleLED_Micro_8680,1.1252,0.0365,PASS,100.0,1.0886,68.05,Bergquist Company,"Thermal Interface Products Gap Filler, 2-Part, Sil-Free, Room Temp Cure, 3W/mK, 200ml Cartridge, TGF3000SF",,1.3937663759585917,0.0,🏆 Best Value
GR-0339,PK605DM-160-KIT,Grease,9.71,5.0,ModuleLED_Micro_8680,1.1252,0.022,PASS,100.0,1.1032,67.35,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 160 gram Cartridge",,2.3711778844596574,0.0,🏆 Best Value
GR-0340,GF4500CVO-00-240-200CC,Grease,3.14,4.5,ModuleLED_Micro_8680,1.1252,0.0243,PASS,100.0,1.1009,67.46,Bergquist Company,"Thermal Interface Products Liquid Gap-Filling Material, 2-Part, 4.5W/m-K, 200ml Cartridge, TGF4500CVO",,1.420695787837223,0.0,🏆 Best Value
GR-0341,2624519,Grease,4.26,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,Bergquist,Thermal Silicone Gel 150cc Cartridge,,1.6601310267496185,0.0,🏆 Best Value
GR-0343,GF4500CVO-00-240-400CC,Grease,1.72,4.5,ModuleLED_Micro_8680,1.1252,0.0245,PASS,100.0,1.1007,67.47,Bergquist Company,"Thermal Interface Products Liquid Gap-Filling Material, 2-Part, 4.5W/m-K, 400ml Cartridge, TGF4500CVO",,1.000631880307906,0.0,🏆 Best Value
GR-0345,65-02-GEL20-0180,Grease,4.24,2.4,ModuleLED_Micro_8680,1.1252,0.0457,PASS,100.0,1.0795,68.5,Parker Chomerics,Thermal Gel Gap Filler 180cc Cartridge,,1.6563214983329508,0.0,🏆 Best Value
GR-0346,X-PUTTY-900,Grease,2.15,3.0,ModuleLED_Micro_8680,1.1252,0.0365,PASS,100.0,1.0886,68.07,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 900 gram Container,,1.1474024528375417,0.0,🏆 Best Value
GR-0350,A16872-04,Grease,2.2,2.3,ModuleLED_Micro_8680,1.1252,0.0477,PASS,100.0,1.0775,68.61,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 360cc Cartridge,,1.1631508098056809,0.0,🏆 Best Value
GR-0353,65-02-GEL50VT-0180,Grease,4.57,5.2,ModuleLED_Micro_8680,1.1252,0.0212,PASS,100.0,1.104,67.31,Parker Chomerics,Thermal Silicone Gel 180cc Syringe,,1.7173950539391927,0.0,🏆 Best Value
GR-0358,PK700DM-140,Grease,17.33,7.0,ModuleLED_Micro_8680,1.1252,0.0157,PASS,100.0,1.1095,67.05,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 50 ml, 400 ml Cartridges",,2.9085390618516134,0.0,🏆 Best Value
GR-0360,A18578-08,Grease,11.71,9.1,ModuleLED_Micro_8680,1.1252,0.0121,PASS,100.0,1.1131,66.87,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 75cc Cartridge,,2.542389085201363,0.0,🏆 Best Value
GR-0363,65-02-GEL75VT-0180,Grease,5.13,7.5,ModuleLED_Micro_8680,1.1252,0.0147,PASS,100.0,1.1105,67.0,Parker Chomerics,Thermal Silicone Gel 180cc Cartridge,,1.81319474994812,0.0,🏆 Best Value
GR-0366,A17064-00,Grease,2.41,1.5,ModuleLED_Micro_8680,1.1252,0.073,PASS,100.0,1.0521,69.83,Laird Technologies - Thermal Materials,Thermal Phase Change Thermal Compound 1 kg Can,,1.2267122912954254,0.0,🏆 Best Value
GR-0367,A18835-03,Grease,2.43,5.4,ModuleLED_Micro_8680,1.1252,0.0203,PASS,100.0,1.1049,67.27,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 400cc Cartridge,,1.2325602611778486,0.0,🏆 Best Value
GR-0369,PK700DM-140-KIT,Grease,20.13,7.0,ModuleLED_Micro_8680,1.1252,0.0157,PASS,100.0,1.1095,67.05,"Shiu Li Technology Co., Ltd.","Thermal Liquid Gap Filler, 2 Part 50 ml, 400 ml Cartridges",,3.0506938316279655,0.0,🏆 Best Value
GR-0370,GCS-040-GNS-1KG,Grease,2.55,4.0,ModuleLED_Micro_8680,1.1252,0.0274,PASS,100.0,1.0978,67.62,European Thermodynamics Ltd,Thermal Non-Silicone Grease 1 kg Container,,1.2669476034873244,0.0,🏆 Best Value
GR-0371,GF3500S35-00-60-400CC,Grease,2.57,3.6,ModuleLED_Micro_8680,1.1252,0.0304,PASS,100.0,1.0948,67.76,Bergquist,"Thermal Liquid Gap Filler, 2 Part 400cc Cartridge",,1.2725655957915476,0.0,🏆 Best Value
GR-0374,TG4040-D-1000,Grease,2.71,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.06,t-Global Technology,Thermal Silicone Putty 1 kg Container,,1.3110318766193438,0.0,🏆 Best Value
GR-0376,S-PUTTY-950,Grease,2.97,3.5,ModuleLED_Micro_8680,1.1252,0.0314,PASS,100.0,1.0937,67.81,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 950 gram Container,,1.3787660946990992,0.0,🏆 Best Value
GR-0385,H-PUTTY-950,Grease,3.13,3.5,ModuleLED_Micro_8680,1.1252,0.0312,PASS,100.0,1.094,67.8,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 950 gram Container,,1.4182774069729414,0.0,🏆 Best Value
GR-0387,TGF3000SF-00-1500-400CC,Grease,2.99,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.06,Bergquist Company,"Thermal Interface Products Gap Filler, 2-Part, Sil-Free, Room Temp Cure, 3W/mK, 400ml Cartridge, TGF3000SF",,1.3837912309017721,0.0,🏆 Best Value
GR-0388,2761872,Grease,2.99,3.0,ModuleLED_Micro_8680,1.1252,0.0365,PASS,100.0,1.0886,68.06,Bergquist,"Thermal Liquid Gap Filler, 2 Part 400cc Cartridge",,1.3837912309017721,0.0,🏆 Best Value
GR-0389,A14259-01,Grease,3.01,3.8,ModuleLED_Micro_8680,1.1252,0.029,PASS,100.0,1.0962,67.7,Laird Technologies,Thermal Interface Products Tgrease 2500 1kg 3.8W/mK Sil Free,,1.3887912413184778,0.0,🏆 Best Value
GR-0390,65-00-GEL20-0300,Grease,4.06,2.4,ModuleLED_Micro_8680,1.1252,0.0458,PASS,100.0,1.0794,68.51,Parker Chomerics,Thermal Gel Gap Filler 300cc Cartridge,,1.6213664832993742,0.0,🏆 Best Value
GR-0398,TLF10000L150CC,Grease,8.63,10.0,ModuleLED_Micro_8680,1.1252,0.011,PASS,100.0,1.1142,66.82,Bergquist Company,"Thermal Interface Products Thermally Conductive Gel Interface Material, 10 W/m-K, 150ml Cartridge",,2.2648832258100344,0.0,🏆 Best Value
GR-0402,65-00-GEL50VT-0300,Grease,4.55,5.2,ModuleLED_Micro_8680,1.1252,0.021,PASS,100.0,1.1041,67.31,Parker Chomerics,Thermal Silicone Gel 300cc Syringe,,1.713797927758343,0.0,🏆 Best Value
GR-0404,TG-N4000-330CC,Grease,4.27,4.0,ModuleLED_Micro_8680,1.1252,0.0275,PASS,100.0,1.0977,67.61,t-Global Technology,Thermal Non-Silicone Putty 330cc Syringe,,1.6620303625532709,0.0,🏆 Best Value
GR-0405,TG-N4000-1000,Grease,3.52,4.0,ModuleLED_Micro_8680,1.1252,0.0274,PASS,100.0,1.0977,67.62,t-Global Technology,Thermal Non-Silicone Putty 1 kg Jar,,1.5085119938441398,0.0,🏆 Best Value
GR-0406,TG6060-D-1000,Grease,3.77,6.3,ModuleLED_Micro_8680,1.1252,0.0174,PASS,100.0,1.1077,67.13,t-Global Technology,Thermal Silicone Putty 1 kg Container,,1.56234630490025,0.0,🏆 Best Value
GR-0408,TG-N909-1000,Grease,3.79,9.0,ModuleLED_Micro_8680,1.1252,0.0122,PASS,100.0,1.113,66.88,t-Global Technology,Thermal Non-Silicone Grease 1 kg Container,,1.5665304114228238,0.0,🏆 Best Value
GR-0411,TG-A7000-1000,Grease,3.9,7.0,ModuleLED_Micro_8680,1.1252,0.0157,PASS,100.0,1.1094,67.05,t-Global Technology,Thermal Silicone Putty 1 kg Container,,1.589235205116581,0.0,🏆 Best Value
GR-0412,TG-A7000-330CC,Grease,4.73,7.0,ModuleLED_Micro_8680,1.1252,0.0156,PASS,100.0,1.1095,67.05,t-Global Technology,Thermal Silicone Putty 330cc Syringe,,1.7457155307266483,0.0,🏆 Best Value
GR-0414,S-PUTTY2-985,Grease,4.1,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 985 gram Container,,1.62924053973028,0.0,🏆 Best Value
GR-0415,TGF 2900LVO-00-400CC,Grease,4.11,2.9,ModuleLED_Micro_8680,1.1252,0.038,PASS,100.0,1.0872,68.12,Bergquist Company,"Thermal Interface Products Gap Filler, 2-Part, 2.9 W/m-K, Silicone, 400CC Cartridge, IDH 2859942",,1.631199404215613,0.0,🏆 Best Value
GR-0418,H-PUTTY2-1000,Grease,4.24,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1068,67.17,"Shiu Li Technology Co., Ltd.",Thermal Silicone Putty 1 kg Container,,1.6563214983329508,0.0,🏆 Best Value
GR-0420,TG-N8000-330CC,Grease,5.37,8.0,ModuleLED_Micro_8680,1.1252,0.0137,PASS,100.0,1.1114,66.95,t-Global Technology,Thermal Non-Silicone Putty 330cc Syringe,,1.851599469584072,0.0,🏆 Best Value
GR-0421,TG-N8000-1000,Grease,4.43,8.0,ModuleLED_Micro_8680,1.1252,0.0137,PASS,100.0,1.1115,66.95,t-Global Technology,Thermal Non-Silicone Putty 1 kg Jar,,1.691939133945844,0.0,🏆 Best Value
GR-0425,A18578-02,Grease,10.68,9.1,ModuleLED_Micro_8680,1.1252,0.0121,PASS,100.0,1.1131,66.87,Laird Technologies - Thermal Materials,Thermal Liquid Gap Filler 180cc Cartridge,,2.457877977400081,0.0,🏆 Best Value
GR-0437,TGF3000SF-00-1500-1200CC,Grease,2.03,3.0,ModuleLED_Micro_8680,1.1252,0.0366,PASS,100.0,1.0886,68.06,Bergquist Company,"Thermal Interface Products Gap Filler, 2-Part, Sil-Free, Room Temp Cure, 3W/mK, 1200ml Cartridge, TGF3000SF",,1.1085626195212777,0.0,🏆 Best Value
GR-0439,A14855-01,Grease,0.91,1.2,ModuleLED_Micro_8680,1.1252,0.0912,PASS,100.0,1.0339,70.71,Laird Technologies,Thermal Interface Products Tgrease 1500 7kg can 1.2 W/mK,,0.6471032420585385,0.0,🏆 Best Value
GR-0448,GF4500CVO-00-240-1200CC,Grease,2.71,4.5,ModuleLED_Micro_8680,1.1252,0.0243,PASS,100.0,1.1009,67.47,Bergquist Company,"Thermal Interface Products Liquid Gap-Filling Material, 2-Part, 4.5W/m-K, 1200ml Cartridge, TGF4500CVO",,1.3110318766193438,0.0,🏆 Best Value
GR-0457,TLF6000HG-00-00-0.7G,Grease,15691.74,6.0,ModuleLED_Micro_8680,1.1252,0.0182,PASS,100.0,1.1069,67.17,Bergquist Company,"Thermal Interface Products Conductive, 1-Part, Liquid Formable, 1 Gallon Pail, 6 W/m-K, Liqui-Form",,9.660953464004958,3.0,🏭 Industrial
GR-0470,2580287,Grease,26440.03,6.0,ModuleLED_Micro_8680,1.1252,0.0183,PASS,100.0,1.1069,67.17,Bergquist Company,"Thermal Interface Products Conductive, 1-Part, Liquid Formable, 1 Gallon, 6.0 W/m-K, Liqui-Form TLF 6000HG",,10.182672249333933,3.0,🏭 Industrial
GR-0488,2956733,Grease,12474.78,4.5,ModuleLED_Micro_8680,1.1252,0.0243,PASS,100.0,1.1009,67.46,Bergquist Company,"Thermal Interface Products Liquid Gap-Filling Material, 2-Part, 4.5W/m-K, 5 Gallon Hobbock/Pail, TGF4500CVO",,9.431544443715211,3.0,🏭 Industrial
GR-0489,GF4500CVO-00-240-6G,Grease,10395.65,4.5,ModuleLED_Micro_8680,1.1252,0.0244,PASS,100.0,1.1008,67.47,Bergquist Company,"Thermal Interface Products Liquid Gap-Filling Material, 2-Part, 4.5W/m-K, 6 Gallon Pail Kit, TGF4500CVO",,9.249238917854544,3.0,🏭 Industrial
GR-0491,LF3500-00-00-4.33G,Grease,16815.24,3.5,ModuleLED_Micro_8680,1.1252,0.0312,PASS,100.0,1.094,67.81,Bergquist Company,"Thermal Interface Products 1-Part, Liquid Formable Material, 4.33 Gallon Pail, 3.5 W/m-K, Liqui-Form",,9.730100365136675,3.0,🏭 Industrial
OT-0159,9460TC-3ML,Other,32.15,0.8,ModuleLED_Micro_8680,1.1252,0.1218,PASS,100.0,1.0033,70.92,MG Chemicals,Thermal Epoxy Adhesive 3 ml Syringe,,3.5010427166318716,1.0,✅ Standard
OT-0205,8329TCS-6ML,Other,22.09,1.4,ModuleLED_Micro_8680,1.1252,0.0696,PASS,100.0,1.0555,68.93,MG Chemicals,"Thermal Epoxy, 2 Part 6 ml Syringe",,3.139399623366404,0.0,🏆 Best Value
OT-0264,8349TFM-25ML,Other,7.43,0.9,ModuleLED_Micro_8680,1.1252,0.1083,PASS,100.0,1.0168,70.4,MG Chemicals,"Thermal Epoxy, 2 Part 25 ml Syringe",,2.131796772013764,0.0,🏆 Best Value
OT-0266,8329TFS-25ML,Other,7.53,1.2,ModuleLED_Micro_8680,1.1252,0.0812,PASS,100.0,1.0439,69.37,MG Chemicals,"Thermal Epoxy, 2 Part 25 ml Syringe",,2.143589361503588,0.0,🏆 Best Value
OT-0311,8349TFM-50ML,Other,5.33,0.9,ModuleLED_Micro_8680,1.1252,0.1083,PASS,100.0,1.0168,70.4,MG Chemicals,"Thermal Epoxy, 2 Part 50 ml Cartridges",,1.8453002361560848,0.0,🏆 Best Value
OT-0312,8329TFS-50ML,Other,5.97,1.2,ModuleLED_Micro_8680,1.1252,0.0813,PASS,100.0,1.0439,69.37,MG Chemicals,"Thermal Epoxy, 2 Part 45 ml Cartridge",,1.9416152247724325,0.0,🏆 Best Value
OT-0317,8329TCS-50ML,Other,5.59,1.4,ModuleLED_Micro_8680,1.1252,0.0697,PASS,100.0,1.0555,68.93,MG Chemicals,"Thermal Epoxy, 2 Part 50 ml Jar",,1.8855533485144158,0.0,🏆 Best Value
OT-0329,8349TFM-45ML,Other,7.35,0.9,ModuleLED_Micro_8680,1.1252,0.1083,PASS,100.0,1.0169,70.41,MG Chemicals,"Thermal Epoxy, 2 Part 45 ml Jar",,2.122261538862764,0.0,🏆 Best Value
OT-0349,TGF35-07870787-020,Other,27.66,3.5,ModuleLED_Micro_8680,1.1252,0.0279,PASS,100.0,1.0973,67.35,LeaderTech,Thermal Interface Products 3.5W/m-K 200*200*0.5 TGF35 Green,,3.3555024224000256,0.0,🏆 Best Value
OT-0353,TGF35-07870787-039,Other,27.66,3.5,ModuleLED_Micro_8680,1.1252,0.0278,PASS,100.0,1.0973,67.35,LeaderTech,Thermal Interface Products 3.5W/m-K 200*200*1 TGF35 Green,,3.3555024224000256,0.0,🏆 Best Value
OT-0364,2193454,Other,9.02,1.8,ModuleLED_Micro_8680,1.1252,0.0542,PASS,100.0,1.071,68.35,Bergquist,"Thermal Epoxy, 2 Part 50cc Cartridge",,2.3045830956567186,0.0,🏆 Best Value
OT-0368,EP770-1100,Other,1.15,2.5,ModuleLED_Micro_8680,1.1252,0.039,PASS,100.0,1.0861,67.77,"Shiu Li Technology Co., Ltd.","Thermal Epoxy, 2 Part 1 kg Can",,0.7654678421395714,0.0,🏆 Best Value
OT-0376,8329TCM-200ML,Other,2.44,1.4,ModuleLED_Micro_8680,1.1252,0.0696,PASS,100.0,1.0555,68.93,MG Chemicals,"Thermal Epoxy, 2 Part 200 ml Jar",,1.235471471385307,0.0,🏆 Best Value
OT-0377,8329TCS-200ML,Other,2.44,1.4,ModuleLED_Micro_8680,1.1252,0.0697,PASS,100.0,1.0555,68.93,MG Chemicals,"Thermal Epoxy, 2 Part 200 ml Jar",,1.235471471385307,0.0,🏆 Best Value
OT-0383,2194122,Other,10.01,1.8,ModuleLED_Micro_8680,1.1252,0.0542,PASS,100.0,1.071,68.35,Bergquist,"Thermal Epoxy, 2 Part 50cc Cartridge",,2.3988039507345884,0.0,🏆 Best Value
OT-0396,1188099,Other,1.07,1.34,ModuleLED_Micro_8680,1.1252,0.0727,PASS,100.0,1.0524,69.05,LOCTITE,"Thermal Epoxy, 2 Part (Order Catalyst Separately) 3 lb Container",,0.7275486072772778,0.0,🏆 Best Value
OT-0422,TGF60-07870787-039,Other,35.08,6.0,ModuleLED_Micro_8680,1.1252,0.0162,PASS,100.0,1.1089,66.91,LeaderTech,Thermal Interface Products 6W/m-K 200*200*1 TGF60 Gray,,3.585738695194423,1.0,✅ Standard
OT-0423,1188134,Other,1.57,2.78,ModuleLED_Micro_8680,1.1252,0.0351,PASS,100.0,1.0901,67.62,LOCTITE,"Thermal Epoxy, 2 Part (Order Catalyst Separately) 3 lb Container",,0.9439058989071285,0.0,🏆 Best Value
OT-0437,TGF60-07870787-020,Other,48.58,6.0,ModuleLED_Micro_8680,1.1252,0.0162,PASS,100.0,1.1089,66.91,LeaderTech,Thermal Interface Products 6W/m-K 200*200*0.5 TGF60 Gray,,3.9035875266070446,1.0,✅ Standard
