tim_id,datasheet,mfr_part_number,mfr,price_thb,product_type,dimensions_mm,category,width_mm,length_mm,weight_g,useable_temp_range_c,thermal_conductivity_wmk,shape,outline_mm,thickness_mm,max_temp_c,min_temp_c
,http://www.chipquik.com/datasheets/TC3-1G.pdf,TC3-1G,Chip Quik Inc.,193.38,Silicone Compound,1 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),8.50,,,,,
,http://www.chipquik.com/datasheets/TC1-10G.pdf,TC1-10G,Chip Quik Inc.,290.88,Silicone Compound,10 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),0.67,,,,,
,https://info.boydcorp.com/hubfs/Thermal/Air-Cooling/Boyd-Board-Level-Heatsinks-Catalog.pdf,250G,"Boyd Laconia, LLC",451.1,Silicone Compound,2 oz Tube,,,,,-40°F ~ 399°F (-40°C ~ 204°C),0.76,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2019/07/TG-N909_UK.pdf,TG-N909-30,t-Global Technology,481.65,Non-Silicone Grease,30 gram Container,,,,,-40°F ~ 392°F (-40°C ~ 200°C),9.00,,,,,
,https://www.chemtronics.com/content/msds/TDS_CW7270.pdf,CW7270,Chemtronics,520.33,Non-Silicone Grease,7 gram Syringe,,,,,-99.4°F ~ 392°F (-73°C ~ 200°C),0.71,,,,,
,https://www.chemtronics.com/content/msds/TDS_CW7250.pdf,CW7250,Chemtronics,729.95,Non-Silicone Grease,3.4 gram Syringe,,,,,-99.4°F ~ 392°F (-73°C ~ 200°C),1.85,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-9460TC.pdf,9460TC-3ML,MG Chemicals,832.98,Epoxy Adhesive,3 ml Syringe,,,,,-85°F ~ 302°F (-65°C ~ 150°C),0.80,,,,,
,https://www.chemtronics.com/content/msds/TDS_CT40.pdf,CT40-5,Chemtronics,1118.33,Silicone Compound,5 oz Tube,,,,,5°F ~ 392°F (-15°C ~ 200°C),0.63,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-1500-en_GL.pdf,GF1500-00-60-50CC,Bergquist,1129.05,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),1.80,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tcs-2parts.pdf,8329TCS-6ML,MG Chemicals,1144.65,"Epoxy, 2 Part",6 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.40,,,,,
,http://www.chipquik.com/datasheets/TC3-10G.pdf,TC3-10G,Chip Quik Inc.,1233.38,Silicone Compound,5cc Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),8.50,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tfs-2parts.pdf,8329TFS-25ML,MG Chemicals,1625.98,"Epoxy, 2 Part",25 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.20,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-3600-en_GL.pdf,GF3500S35-00-60-50CC,Bergquist,1753.7,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.60,,,,,
,http://www.chipquik.com/datasheets/TC4-20G.pdf,TC4-20G,Chip Quik Inc.,1799.2,"Thermal Compound, Liquid Metal",20 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),79.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2589/Parker%20Chomerics%20THERM-A-GAP%20GEL%2075%20CHODS1025.pdf,65-00-GEL75-0010,Parker Chomerics,1982.83,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),7.50,,,,,
,https://www.chemtronics.com/content/msds/TDS_CW7100.pdf,CW7100,Chemtronics,2210.65,Silicone Grease,6.5 gram Syringe,,,,,-70°F ~ 485°F (-57°C ~ 252°C),5.60,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tfs-2parts.pdf,8329TFS-50ML,MG Chemicals,2318.88,"Epoxy, 2 Part",45 ml Cartridge,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.20,,,,,
,https://www.mgchemicals.com/downloads/tds/tds-8329tcs-2parts.pdf,8329TCS-50ML,MG Chemicals,2411.83,"Epoxy, 2 Part",50 ml Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.40,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2589/Parker%20Chomerics%20THERM-A-GAP%20GEL%2075%20CHODS1025.pdf,65-02-GEL75-0030,Parker Chomerics,2652.33,Silicone Gel,30cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),7.50,,,,,
,https://mgchemicals.com/downloads/tds/tds-8349TFM.pdf,8349TFM-45ML,MG Chemicals,2856.43,"Epoxy, 2 Part",45 ml Jar,,,,,-85°F ~ 248°F (-65°C ~ 120°C),0.90,,,,,
,https://wakefieldthermal.com/content/data_sheets/127-20_WakefieldThermal_rev2.pdf,127-20-10,Wakefield Thermal Solutions,4708.28,Non-Silicone Grease,1 gram Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),20.00,,,,,
,https://tds.henkel.com/tds5/Studio/ShowPDF/?pid=TGF%203600&format=MTR&subformat=HYS&language=EN&plant=WERCS&authorization=2,GF3500S35-00-60-400CC,Bergquist,8861.13,"Liquid Gap Filler, 2 Part",400cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.60,,,,,
,http://www.chipquik.com/datasheets/TC1-20G.pdf,TC1-20G,Chip Quik Inc.,420.88,Silicone Compound,20 gram Syringe,,,,,-,0.67,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-35VT-Datasheet-CHODS1061.pdf,65-00-GEL35VT-0010,Parker Chomerics,1045.85,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),3.50,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-N8000-Putty_UK.pdf,TG-N8000-30,t-Global Technology,1631.5,Non-Silicone Putty,30 gram Jar,,,,,-40°C ~ 125°C,8.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50TBL-Datasheet-CHODS1067.pdf,65-02-GEL50TBL-0030,Parker Chomerics,1759.88,Silicone Gel,30cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.00,,,,,
,https://www.laird.com/document/datasheet/tputty-403-datasheet,A16872-03,Laird Technologies - Thermal Materials,4261.4,Liquid Gap Filler,180cc Cartridge,,,,,-49°F ~ 302°F (-45°C ~ 150°C),2.30,,,,,
,https://wakefieldthermal.com/wakefield-thermal-10cc-nonsilicone-grease-syringe-127-12-10/,127-12-10,Wakefield Thermal Solutions,4517.18,Non-Silicone Grease,1 gram Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),12.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-15-Datasheet-CHODS1133.pdf,65-00-GREASE15-0010,Parker Chomerics,552.5,Silicone Grease,10cc Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),1.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-50-Datasheet-CHODS1126.pdf,65-00-GREASE50-0010,Parker Chomerics,610.03,Silicone Grease,10cc Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),5.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPF0710/datasheet.xhtml,WLPF 07 10,Fischer Elektronik,169.326,Non-Silicone Compound,5 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),0.70,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPF0720/datasheet.xhtml,WLPF 07 20,Fischer Elektronik,263.25,Non-Silicone Compound,10 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),0.70,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLP035/datasheet.xhtml,WLP 035,Fischer Elektronik,394.225,Silicone Compound,35 gram Container,,,,,-40°F ~ 482°F (-40°C ~ 250°C),0.61,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPK5/datasheet.xhtml,WLPK 5,Fischer Elektronik,986.38,Non-Silicone Paste,-,,,,,-76°F ~ 302°F (-60°C ~ 150°C),10.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPK10/datasheet.xhtml,WLPK 10,Fischer Elektronik,1049.43,Non-Silicone Paste,10 ml Syringe,,,,,-76°F ~ 302°F (-60°C ~ 150°C),10.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty.pdf,S-PUTTY-100,"Shiu Li Technology Co., Ltd.",1218.43,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/N-putty-s.pdf,N-PUTTY-100,"Shiu Li Technology Co., Ltd.",1222,Non-Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),3.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380NANBNC.pdf,G3380NA-120,"Shiu Li Technology Co., Ltd.",1649.7,Non-Silicone Grease,120 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),1.30,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty2-s.pdf,S-PUTTY2-100,"Shiu Li Technology Co., Ltd.",1741.35,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15055-TDS-v1-01.pdf ,DM-TIM-15055-SYP-10,Dycotec Materials Ltd,1754.68,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),5.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH235-2-30G-2SYR-ND%20%3B%204SYR-ND%20%3B500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%2050G-4JAR-ND.pdf,TH235-2-30G-2SYR,Penchem Technologies Sdn Bhd,1772.55,Non-Silicone Putty,30 gram Syringe,,,,,5°F ~ 248°F (-15°C ~ 200°C),3.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty2.pdf,H-PUTTY2-100,"Shiu Li Technology Co., Ltd.",1833,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15055-TDS-v1-01.pdf ,DM-TIM-15055-SY-30,Dycotec Materials Ltd,1845.68,Non-Silicone Compound,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),5.50,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15065-TDS-1-01.pdf ,DM-TIM-15065-SY-30,Dycotec Materials Ltd,1869.73,Non-Silicone Compound,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),6.50,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/05/Dycotec-DM-TIM-15075-TDS_1.01-1.pdf,DM-TIM-15075-SY-30,Dycotec Materials Ltd,2007.2,Non-Silicone Compound,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),7.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5662/PT605.pdf,PT605_0.5_0.25,Penchem Technologies Sdn Bhd,2031.25,"Potting Compound, 2 Part","250 gram Jar, 500 gram Jar",,,,,-40°F ~ 392°F (-40°C ~ 200°C),1.10,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLP300S/datasheet.xhtml,WLP 300 S,Fischer Elektronik,2513.23,Silicone Compound,300 gram Container,,,,,-40°F ~ 482°F (-40°C ~ 250°C),0.61,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH930-500G-JAR-ND%20%3B%203962-TH930-50G-2JAR-ND%20%3B%203962-TH930-50G-4JAR-ND.pdf,TH930-50G-4JAR,Penchem Technologies Sdn Bhd,2531.75,Silicone Putty,50 gram Jar,,,,,-76°F ~ 392°F (-60°C ~ 200°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH855-5-30G-2SYR-ND%20%3B%2030G-4SYR-ND%20%3B%20500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%204JAR-ND.pdf,TH855-5-50G-4JAR,Penchem Technologies Sdn Bhd,2766.4,Silicone Putty,50 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLP500/datasheet.xhtml,WLP 500,Fischer Elektronik,2792.4,Silicone Compound,500 gram Container,,,,,-40°F ~ 482°F (-40°C ~ 250°C),0.61,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7152/EPDM30-135.pdf,EPDM30-135,"Shiu Li Technology Co., Ltd.",2993.9,"Liquid Gap Filler, 2 Part",50 ml Cartridges,,,,,-40°F ~ 248°F (-40°C ~ 120°C),3.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH930-500G-JAR-ND%20%3B%203962-TH930-50G-2JAR-ND%20%3B%203962-TH930-50G-4JAR-ND.pdf,TH930-500G-JAR,Penchem Technologies Sdn Bhd,3120,Silicone Putty,500 gram Container,,,,,-76°F ~ 392°F (-60°C ~ 200°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_D2000.pdf,D2000-140,"Shiu Li Technology Co., Ltd.",3635.45,"Silicone Grease, 2 Part",140 gram Cartridge,,,,,-67°F ~ 401°F (-55°C ~ 205°C),2.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/SH-putty3.pdf,SH-PUTTY3-100-KIT,"Shiu Li Technology Co., Ltd.",3688.75,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),8.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/GELS30/datasheet.xhtml,GEL S 30,Fischer Elektronik,3866.2,"Liquid Gap Filler, 2 Part",50 ml Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),3.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7135/3153_EP770-s.pdf,EP770-1100,"Shiu Li Technology Co., Ltd.",3971.5,"Epoxy, 2 Part",1 kg Can,,,,,-76°F ~ 302°F (-60°C ~ 150°C),2.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH949-1-50G-2JAR-ND%20%3B%203962-TH949-1-50G-4JAR-ND.pdf,TH949-1-50G-2JAR,Penchem Technologies Sdn Bhd,4777.5,Silicone Putty,50 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),7.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5344/X-putty.pdf,X-PUTTY-900,"Shiu Li Technology Co., Ltd.",6682.65,Silicone Putty,900 gram Container,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.00,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2022/08/Dycotec-DM-TIM-15204_PCM_TDS-1.pdf,DM-TIM-15204-S-250,Dycotec Materials Ltd,8513.38,Phase Change Thermal Compound,250 gram Jar,,,,,302°F (150°C),3.30,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH949-1-50G-2JAR-ND%20%3B%203962-TH949-1-50G-4JAR-ND.pdf,TH949-1-50G-4JAR,Penchem Technologies Sdn Bhd,9077.25,Silicone Putty,50 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),7.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLK5/datasheet.xhtml,WLK 5,Fischer Elektronik,588.9,Epoxy Adhesive,5 gram Jar,,,,,-,0.84,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-1000-en_GL.pdf,GF1000-00-15-50CC,Bergquist,792.03,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 347°F (-60°C ~ 175°C),1.00,,,,,
,http://www.chipquik.com/datasheets/TC2-20G.pdf,TC2-20G,Chip Quik Inc.,1330.88,Silicone Compound,20 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),4.30,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-35VT-Datasheet-CHODS1061.pdf,65-02-GEL35VT-0030,Parker Chomerics,1428.05,Silicone Gel,30cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),3.50,,,,,
,https://www.laird.com/sites/default/files/2024-06/THR-DS-TflexTM%20CR607.pdf,A17262-01,Laird Technologies - Thermal Materials,3810.3,Silicone Gap Filler,50cc Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),6.40,,,,,
,https://www.laird.com/sites/default/files/2023-06/THR-DS-Tputty%20910%20RevA.pdf,A18560-09,Laird Technologies - Thermal Materials,4789.2,Liquid Gap Filler,30cc Cartridge,,,,,-40°F ~ 356°F (-40°C ~ 180°C),9.10,,,,,
,https://www.laird.com/sites/default/files/2023-06/THR-DS-Tputty%20910%20RevA.pdf,A18578-08,Laird Technologies - Thermal Materials,7582.25,Liquid Gap Filler,75cc Cartridge,,,,,-40°F ~ 356°F (-40°C ~ 180°C),9.10,,,,,
,https://www.laird.com/sites/default/files/2023-06/THR-DS-Tputty%20910%20RevA.pdf,A18578-02,Laird Technologies - Thermal Materials,16599.05,Liquid Gap Filler,180cc Cartridge,,,,,-40°F ~ 356°F (-40°C ~ 180°C),9.10,,,,,
,http://www.chipquik.com/datasheets/TC4-1G.pdf,TC4-1G,Chip Quik Inc.,391.95,"Thermal Compound, Liquid Metal",1 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),79.00,,,,,
,http://www.chipquik.com/datasheets/TC3-3.5G.pdf,TC3-3.5G,Chip Quik Inc.,485.88,Silicone Compound,3.5 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),8.50,,,,,
,http://www.chipquik.com/datasheets/TC4-2G.pdf,TC4-2G,Chip Quik Inc.,575.9,"Thermal Compound, Liquid Metal",2 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),79.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-30-Datasheet-CHODS1125.pdf,65-00-GREASE30-0010,Parker Chomerics,581.1,Silicone Grease,10cc Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),3.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-70-Datasheet-CHODS1127.pdf,65-00-GREASE70-0010,Parker Chomerics,627.25,Silicone Grease,10cc Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.00,,,,,
,http://www.chipquik.com/datasheets/TC2-10G.pdf,TC2-10G,Chip Quik Inc.,713.38,Silicone Compound,10 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),4.30,,,,,
,http://www.chipquik.com/datasheets/TC4-5G.pdf,TC4-5G,Chip Quik Inc.,756.28,"Thermal Compound, Liquid Metal",5 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),79.00,,,,,
,https://www.parker.com/Literature/Chomerics/Catalogs/Parker%20Chomerics%20Thermal%20Interface%20Thermal%20Gels.pdf,65-00-GEL37-0010,Parker Chomerics,956.15,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),3.70,,,,,
,http://www.chipquik.com/datasheets/TC4-10G.pdf,TC4-10G,Chip Quik Inc.,1110.2,"Thermal Compound, Liquid Metal",10 gram Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),79.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-THERM-A-GAP-GEL-20-Datasheet-CHODS1005.pdf,65-00-GEL20-0010,Parker Chomerics,1274.33,Gel Gap Filler,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),2.4,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50TBL-Datasheet-CHODS1067.pdf,65-00-GEL50TBL-0010,Parker Chomerics,1436.5,Silicone Gel,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-70-Datasheet-CHODS1127.pdf,65-02-GREASE70-0030,Parker Chomerics,1595.43,Silicone Grease,30cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.00,,,,,
,http://www.chipquik.com/datasheets/TC1-200G.pdf,TC1-200G,Chip Quik Inc.,1623.38,Silicone Compound,200 gram Jar,,,,,-,0.67,,,,,
,https://www.laird.com/sites/default/files/2025-05/THR-DS-Tflex%20CR550_202505.pdf,A18835-01,Laird Technologies - Thermal Materials,1783.93,Liquid Gap Filler,50cc Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.40,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50VT-Datasheet-CHODS1004.pdf,65-02-GEL50VT-0030,Parker Chomerics,1807.65,Silicone Gel,30cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.20,,,,,
,https://www.laird.com/document/pmbu-doc-000005173,A17170-01,Laird Technologies - Thermal Materials,1939.93,Silicone Compound,75cc Cartridge,,,,,-40°F ~ 302°F (-40°C ~ 150°C),3.70,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-75VT-Datasheet-CHODS1112.pdf,65-02-GEL75VT-0030,Parker Chomerics,2346.83,Silicone Gel,30cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.50,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A7000-Putty_UK.pdf,TG-A7000-55CC,t-Global Technology,3062.8,Silicone Putty,50cc Syringe,,,,,-58°F ~ 356°F (-50°C ~ 180°C),7.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-N8000-Putty_UK.pdf,TG-N8000-30CC,t-Global Technology,3084.9,Non-Silicone Putty,30cc Syringe,,,,,-40°C ~ 125°C,8.00,,,,,
,https://datasheets.tdx.henkel.com/LOCTITE-STYCAST-2762FT-CAT-17-en_GL.pdf,1188099,LOCTITE,5036.53,"Epoxy, 2 Part (Order Catalyst Separately)",3 lb Container,,,,,-4°F ~ 446°F (-20°C ~ 230°C),1.34,,,,,
,https://www.laird.com/sites/default/files/2018-11/Tputty%20502%20Data%20Sheet%2012-6-17.pdf,A10548-5,Laird Technologies - Thermal Materials,5112.25,Silicone Putty,100cc Jar,,,,,-49°F ~ 392°F (-45°C ~ 200°C),3.00,,,,,
,https://www.parker.com/Literature/Chomerics/Catalogs/Parker%20Chomerics%20Thermal%20Interface%20Thermal%20Gels.pdf,65-01-GEL37-0180,Parker Chomerics,5235.43,Silicone Gel,180cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),3.70,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-LIQUI-FORM-TLF-6000HG-en_GL.pdf,2624519,Bergquist,5516.23,Silicone Gel,150cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),6.00,,,,,
,https://www.laird.com/document/datasheet/tputty-403-datasheet,A16872-04,Laird Technologies - Thermal Materials,6831.83,Liquid Gap Filler,360cc Cartridge,,,,,-49°F ~ 302°F (-45°C ~ 150°C),2.30,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50VT-Datasheet-CHODS1004.pdf,65-02-GEL50VT-0180,Parker Chomerics,7108.73,Silicone Gel,180cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.20,,,,,
,https://datasheets.tdx.henkel.com/LOCTITE-STYCAST-2850KT-CAT-24LV-en_GL.pdf,1188134,LOCTITE,7377.83,"Epoxy, 2 Part (Order Catalyst Separately)",3 lb Container,,,,,-67°F ~ 311°F (-55°C ~ 155°C),2.78,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-50VT-Datasheet-CHODS1004.pdf,65-00-GEL50VT-0300,Parker Chomerics,11792.3,Silicone Gel,300cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.20,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5880/2850KT.PDF,1188135,LOCTITE,14655.55,"Epoxy, 2 Part (Order Catalyst Separately)",20 lb Container,,,,,-67°F ~ 311°F (-55°C ~ 155°C),2.78,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-3000SF-en_GL.pdf,2761872,Bergquist,10337.6,"Liquid Gap Filler, 2 Part",400cc Cartridge,,,,,-40°F ~ 212°F (-40°C ~ 100°C),3.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-N8000-Putty_UK.pdf,TG-N8000-330CC,t-Global Technology,15291.9,Non-Silicone Putty,330cc Syringe,,,,,-40°C ~ 125°C,8.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-15-Datasheet-CHODS1133.pdf,65-02-GREASE15-0030,Parker Chomerics,1404.98,Silicone Grease,30cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),1.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-30-Datasheet-CHODS1125.pdf,65-02-GREASE30-0030,Parker Chomerics,1478.43,Silicone Grease,30cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),3.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-75VT-Datasheet-CHODS1112.pdf,65-00-GEL75VT-0010,Parker Chomerics,1754.68,Silicone Gel,10cc Syringe,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-15-Datasheet-CHODS1133.pdf,65-00-GREASE15-0160,Parker Chomerics,4322.5,Silicone Grease,160cc Container,,,,,-58°F ~ 392°F (-50°C ~ 200°C),1.50,,,,,
